47,安田株式会社　長野支店,2014,2006,1,,FALSE,9999,FALSE,
48,老人保健施設ローズガーデン,2014,2006,1,,FALSE,9999,FALSE,
49,社会福祉法人心泉会　ケアハウスローズガーデン,2014,2006,1,,FALSE,9999,FALSE,
50,サングリーン藤ヶ原,2014,2006,1,,FALSE,9999,FALSE,
51,ファミール二子,2014,2006,1,,FALSE,9999,FALSE,
52,グループホームひだまりの里ささが,2014,2006,1,,FALSE,9999,FALSE,
53,株式会社長野セキノ興産　松本店,2014,2006,1,,FALSE,9999,FALSE,
54,神沢第２ビル,2014,2006,1,,FALSE,9999,FALSE,
55,宮沢クリニック,2010,2006,1,,TRUE,2010,FALSE,
56,株式会社マルゴレーベル,2014,2006,1,,FALSE,9999,FALSE,
57,ヤンマー農機販売株式会社　甲信支社,2014,2010,1,,FALSE,9999,FALSE,
59,松本赤十字乳児院,2014,2006,1,,FALSE,9999,FALSE,
60,松本市南部保健センター,2014,2013,1,,FALSE,9999,FALSE,Ｈ２５年度（２０１３）は機器点検のみ行う。　１０月より対象物の解体がある為。　仮設事務所の点検があるかも！
61,タイヤガーデン松本笹賀店,2014,2006,1,,FALSE,9999,FALSE,
64,株式会社ハタ研削　本社,2014,2006,1,,FALSE,9999,FALSE,
65,北ふれあいホーム,2014,2006,1,,FALSE,9999,FALSE,
69,株式会社　長野第一興商,2014,2006,1,,FALSE,9999,FALSE,
71,長稱寺,2014,2006,1,,FALSE,9999,FALSE,
72,株式会社マルイチ産商松本PC,2014,2006,1,,FALSE,9999,FALSE,
73,有限会社杢匠,2014,2006,1,,FALSE,9999,FALSE,
74,松下電器産業株式会社　長野Pビル,2014,2006,1,,FALSE,9999,FALSE,
75,高美書店,2014,2006,1,,FALSE,9999,FALSE,
77,ハイツ押野,2014,2006,1,,FALSE,9999,FALSE,
78,レジデンス美須々,2014,2006,1,,FALSE,9999,FALSE,
79,アルプス運輸建設株式会社　野溝倉庫,2014,2006,1,,FALSE,9999,FALSE,
82,株式会社ケーツー,2014,2006,1,税込みで￥14.000-×１２ヶ月＝168.000-,FALSE,9999,FALSE,
84,株式会社AID,2014,2010,1,,FALSE,9999,FALSE,2009年よりハロゲン化物消火設備追加。フェンオール今福氏に依頼。今福携帯090-4460-6244
85,ゲストハウス・ノーサイド,2014,2006,1,,FALSE,9999,FALSE,
86,協和工業株式会社　大桑事業所,2014,2006,1,,FALSE,9999,FALSE,
90,昌川シンデレラストーリー,2006,2006,4,,FALSE,9999,FALSE,
91,ホテル　ザ・リゾート,2014,2010,1,　蓄電池設備点検（外注・ユアサ電池）,FALSE,9999,FALSE,
92,麻績村立　麻積小学校,2014,2006,1,,FALSE,9999,FALSE,
93,シェーンガルテンおみ,2014,2006,1,,FALSE,9999,FALSE,
94,いろは亭,2007,2006,4,,FALSE,9999,FALSE,
95,こまくさホテル,2014,2006,1,,FALSE,9999,FALSE,
96,株式会社ホテルおもと　寮,2006,2006,4,,FALSE,9999,FALSE,
98,医療法人社団英駿会　大久保クリニック,2014,2006,1,,FALSE,9999,FALSE,5月の消防点検時は防火対象物定期点検を含みます。
99,社団法人安曇野市医師会館,2014,2006,1,,FALSE,9999,FALSE,
103,ベルバロン,2014,2006,1,請求金額　税込,FALSE,9999,FALSE,
104,特別養護老人ホーム岡田の里,2014,2010,1,富士防・ＮＫ・ＳＨ【Ｈ２２年度まで】　【Ｈ２３年度からはＳＨ、富士防、西電か三協】の３社　事務小林氏了解済みＨ２２．４．５,FALSE,9999,FALSE,富士防・ＮＫ・ＳＨ【Ｈ２２年度まで】　【Ｈ２３年度からはＳＨ、富士防、西電か三協】の３社　事務小林氏了解済みＨ２２．４．５
105,New Well白坂,2007,2006,4,届出者　松本市蟻ヶ崎26-1　　新井明玉　TEL（0263）36-2202,FALSE,9999,FALSE,
106,犬飼テナント貸倉庫,2014,2006,1,,FALSE,9999,FALSE,
107,株式会社エフケーケー,2014,2006,1,,FALSE,9999,FALSE,ツカサ
108,トヨタ部品長野共販株式会社,2014,2006,1,,FALSE,9999,FALSE,
110,渓流荘しおり絵,2014,2006,1,,FALSE,9999,FALSE,
111,株式会社玉の湯　社員寮,2006,2006,4,,FALSE,9999,FALSE,
113,上條建工,2007,2006,4,,FALSE,9999,FALSE,
115,城西医療財団　介護老人保健施設　安曇野メディア,2014,2006,1,,FALSE,9999,FALSE,
116,松本市営中央西駐車場　アイパーク伊勢町,2014,2009,1,"請求書は長野三菱電機機器販売株式会社へ
２００８年度より外注ツカサ防設。",FALSE,9999,FALSE,２００８年度より外注ツカサ防設。
117,株式会社エイワ　穂高工場,2014,2006,1,,FALSE,9999,FALSE,
118,寿小池公民館・小赤多目的研修センター,2014,2006,1,,FALSE,9999,FALSE,
119,牛伏寺,2014,2006,1,,FALSE,9999,FALSE,
121,しなのポリマー株式会社　塩尻工場,2014,2006,1,,FALSE,9999,FALSE,
124,河西商事本町ビル,2014,2006,1,,FALSE,9999,FALSE,
125,ロン・都 南松本店,2014,2006,1,,FALSE,9999,FALSE,
126,ホクト株式会社　松本支店,2014,2006,1,,FALSE,9999,FALSE,
128,炭火焼肉　味楽苑,2014,2006,1,点検日程は信和電設、小林社長さんへ連絡の事。,FALSE,9999,FALSE,点検日程は信和電設、小林社長さんへ連絡の事。
130,はた敬老園,2014,2006,1,,FALSE,9999,FALSE,
132,信濃電材株式会社,2014,2006,1,,FALSE,9999,FALSE,
134,株式会社日本タネセンター,2014,2006,1,,FALSE,9999,FALSE,
135,株式会社マル井,2014,2006,1,,FALSE,9999,FALSE,
136,精神障害者生活訓練施設　援護寮　アルプスドミトリー,2014,2006,1,,FALSE,9999,FALSE,
137,アトム運輸株式会社　安曇野工場,2014,2013,1,,FALSE,9999,FALSE,
138,はーぶの里診療所,2014,2006,1,,FALSE,9999,FALSE,
142,あすなろ信用組合,2014,2006,1,,FALSE,9999,FALSE,
143,今井医院,2014,2006,1,,FALSE,9999,FALSE,
144,株式会社開運堂　平田店,2014,2006,1,,FALSE,9999,FALSE,
145,株式会社開運堂　豊科インター店,2014,2006,1,,FALSE,9999,FALSE,
146,甲信越福山通運株式会社　伊那支店,2014,2006,1,,FALSE,9999,FALSE,
147,サンニクス株式会社,2014,2006,1,,FALSE,9999,FALSE,
148,宗教法人神宮寺,2014,2006,1,,FALSE,9999,FALSE,
149,株式会社たかぎ,2014,2006,1,,FALSE,9999,FALSE,
150,株式会社デリカ,2014,2006,1,,FALSE,9999,FALSE,
151,有限会社中谷塗装店,2014,2006,1,,FALSE,9999,FALSE,
152,有限会社信濃クリーナー,2014,2006,1,,FALSE,9999,FALSE,
153,株式会社松本微生物研究所,2014,2006,1,,FALSE,9999,FALSE,
154,株式会社鍋屋商店　神林営業所,2014,2006,1,,FALSE,9999,FALSE,
